,rationality,rank,switch_random,Run,Strat_Cooperate,Strat_Defect,Strat_TFT,Strat_Random,Strat_WSLS,Cooperators,Defectors
239,0.9580078125,0.1240234375,0.37548828125,239.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
240,0.2197265625,0.0966796875,0.25927734375,240.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
241,0.6767578125,0.0966796875,0.25927734375,241.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
242,0.2197265625,0.2802734375,0.25927734375,242.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
243,0.2197265625,0.0966796875,0.45361328125,243.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
244,0.2197265625,0.2802734375,0.45361328125,244.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
245,0.6767578125,0.0966796875,0.45361328125,245.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
246,0.6767578125,0.2802734375,0.25927734375,246.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
247,0.6767578125,0.2802734375,0.45361328125,247.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
248,0.7197265625,0.5966796875,0.00927734375,248.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
249,0.1767578125,0.5966796875,0.00927734375,249.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
250,0.7197265625,0.7802734375,0.00927734375,250.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
251,0.7197265625,0.5966796875,0.20361328125,251.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
252,0.7197265625,0.7802734375,0.20361328125,252.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
253,0.1767578125,0.5966796875,0.20361328125,253.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
254,0.1767578125,0.7802734375,0.00927734375,254.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
255,0.1767578125,0.7802734375,0.20361328125,255.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
256,0.9697265625,0.3466796875,0.38427734375,256.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
257,0.9267578125,0.3466796875,0.38427734375,257.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
258,0.9697265625,0.5302734375,0.38427734375,258.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
259,0.9697265625,0.3466796875,0.07861328125,259.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
260,0.9697265625,0.5302734375,0.07861328125,260.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
261,0.9267578125,0.3466796875,0.07861328125,261.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
262,0.9267578125,0.5302734375,0.38427734375,262.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
263,0.9267578125,0.5302734375,0.07861328125,263.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
264,0.4697265625,0.8466796875,0.13427734375,264.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
265,0.4267578125,0.8466796875,0.13427734375,265.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
266,0.4697265625,0.0302734375,0.13427734375,266.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
267,0.4697265625,0.8466796875,0.32861328125,267.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
268,0.4697265625,0.0302734375,0.32861328125,268.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
269,0.4267578125,0.8466796875,0.32861328125,269.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
270,0.4267578125,0.0302734375,0.13427734375,270.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
271,0.4267578125,0.0302734375,0.32861328125,271.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
272,0.3447265625,0.4716796875,0.07177734375,272.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
273,0.3017578125,0.4716796875,0.07177734375,273.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
274,0.3447265625,0.1552734375,0.07177734375,274.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
275,0.3447265625,0.4716796875,0.39111328125,275.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
276,0.3447265625,0.1552734375,0.39111328125,276.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
277,0.3017578125,0.4716796875,0.39111328125,277.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
278,0.3017578125,0.1552734375,0.07177734375,278.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
279,0.3017578125,0.1552734375,0.39111328125,279.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
280,0.8447265625,0.9716796875,0.32177734375,280.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
281,0.8017578125,0.9716796875,0.32177734375,281.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
282,0.8447265625,0.6552734375,0.32177734375,282.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
283,0.8447265625,0.9716796875,0.14111328125,283.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
284,0.8447265625,0.6552734375,0.14111328125,284.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
285,0.8017578125,0.9716796875,0.14111328125,285.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
286,0.8017578125,0.6552734375,0.32177734375,286.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
287,0.8017578125,0.6552734375,0.14111328125,287.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
288,0.5947265625,0.2216796875,0.19677734375,288.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
289,0.0517578125,0.2216796875,0.19677734375,289.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
290,0.5947265625,0.9052734375,0.19677734375,290.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
291,0.5947265625,0.2216796875,0.01611328125,291.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
292,0.5947265625,0.9052734375,0.01611328125,292.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
293,0.0517578125,0.2216796875,0.01611328125,293.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
294,0.0517578125,0.9052734375,0.19677734375,294.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
295,0.0517578125,0.9052734375,0.01611328125,295.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
296,0.0947265625,0.7216796875,0.44677734375,296.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
297,0.5517578125,0.7216796875,0.44677734375,297.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
298,0.0947265625,0.4052734375,0.44677734375,298.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
299,0.0947265625,0.7216796875,0.26611328125,299.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
300,0.0947265625,0.4052734375,0.26611328125,300.0,10897.0,10203.0,152.0,283.0,204.0,223.0,193.0
301,0.5517578125,0.7216796875,0.26611328125,301.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
302,0.5517578125,0.4052734375,0.44677734375,302.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
303,0.5517578125,0.4052734375,0.26611328125,303.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
304,0.0634765625,0.1904296875,0.02490234375,304.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
305,0.4580078125,0.1904296875,0.02490234375,305.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
306,0.0634765625,0.6240234375,0.02490234375,306.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
307,0.0634765625,0.1904296875,0.12548828125,307.0,10897.0,10203.0,152.0,283.0,204.0,223.0,193.0
308,0.0634765625,0.6240234375,0.12548828125,308.0,10897.0,10203.0,152.0,283.0,204.0,223.0,193.0
309,0.4580078125,0.1904296875,0.12548828125,309.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
310,0.4580078125,0.6240234375,0.02490234375,310.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
311,0.4580078125,0.6240234375,0.12548828125,311.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
312,0.5634765625,0.6904296875,0.27490234375,312.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
313,0.9580078125,0.6904296875,0.27490234375,313.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
314,0.5634765625,0.1240234375,0.27490234375,314.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
315,0.5634765625,0.6904296875,0.37548828125,315.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
316,0.5634765625,0.1240234375,0.37548828125,316.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
317,0.9580078125,0.6904296875,0.37548828125,317.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
318,0.9580078125,0.1240234375,0.27490234375,318.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
319,0.9580078125,0.1240234375,0.37548828125,319.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
320,0.2197265625,0.0966796875,0.25927734375,320.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
321,0.6767578125,0.0966796875,0.25927734375,321.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
322,0.2197265625,0.2802734375,0.25927734375,322.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
323,0.2197265625,0.0966796875,0.45361328125,323.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
324,0.2197265625,0.2802734375,0.45361328125,324.0,10897.0,10203.0,152.0,283.0,204.0,223.0,193.0
325,0.6767578125,0.0966796875,0.45361328125,325.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
326,0.6767578125,0.2802734375,0.25927734375,326.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
327,0.6767578125,0.2802734375,0.45361328125,327.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
328,0.7197265625,0.5966796875,0.00927734375,328.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
329,0.1767578125,0.5966796875,0.00927734375,329.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
330,0.7197265625,0.7802734375,0.00927734375,330.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
331,0.7197265625,0.5966796875,0.20361328125,331.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
332,0.7197265625,0.7802734375,0.20361328125,332.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
333,0.1767578125,0.5966796875,0.20361328125,333.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
334,0.1767578125,0.7802734375,0.00927734375,334.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
335,0.1767578125,0.7802734375,0.20361328125,335.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
336,0.9697265625,0.3466796875,0.38427734375,336.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
337,0.9267578125,0.3466796875,0.38427734375,337.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
338,0.9697265625,0.5302734375,0.38427734375,338.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
339,0.9697265625,0.3466796875,0.07861328125,339.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
340,0.9697265625,0.5302734375,0.07861328125,340.0,9878.0,11222.0,149.0,358.0,193.0,207.0,148.0
341,0.9267578125,0.3466796875,0.07861328125,341.0,10897.0,10203.0,152.0,283.0,204.0,223.0,193.0
342,0.9267578125,0.5302734375,0.38427734375,342.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
343,0.9267578125,0.5302734375,0.07861328125,343.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
344,0.4697265625,0.8466796875,0.13427734375,344.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
345,0.4267578125,0.8466796875,0.13427734375,345.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
346,0.4697265625,0.0302734375,0.13427734375,346.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
347,0.4697265625,0.8466796875,0.32861328125,347.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
348,0.4697265625,0.0302734375,0.32861328125,348.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
349,0.4267578125,0.8466796875,0.32861328125,349.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
350,0.4267578125,0.0302734375,0.13427734375,350.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
351,0.4267578125,0.0302734375,0.32861328125,351.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
352,0.3447265625,0.4716796875,0.07177734375,352.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
353,0.3017578125,0.4716796875,0.07177734375,353.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
354,0.3447265625,0.1552734375,0.07177734375,354.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
355,0.3447265625,0.4716796875,0.39111328125,355.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
356,0.3447265625,0.1552734375,0.39111328125,356.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
357,0.3017578125,0.4716796875,0.39111328125,357.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
358,0.3017578125,0.1552734375,0.07177734375,358.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
359,0.3017578125,0.1552734375,0.39111328125,359.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
360,0.8447265625,0.9716796875,0.32177734375,360.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
361,0.8017578125,0.9716796875,0.32177734375,361.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
362,0.8447265625,0.6552734375,0.32177734375,362.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
363,0.8447265625,0.9716796875,0.14111328125,363.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
364,0.8447265625,0.6552734375,0.14111328125,364.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
365,0.8017578125,0.9716796875,0.14111328125,365.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
366,0.8017578125,0.6552734375,0.32177734375,366.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
367,0.8017578125,0.6552734375,0.14111328125,367.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
368,0.5947265625,0.2216796875,0.19677734375,368.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
369,0.0517578125,0.2216796875,0.19677734375,369.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
370,0.5947265625,0.9052734375,0.19677734375,370.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
371,0.5947265625,0.2216796875,0.01611328125,371.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
372,0.5947265625,0.9052734375,0.01611328125,372.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
373,0.0517578125,0.2216796875,0.01611328125,373.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
374,0.0517578125,0.9052734375,0.19677734375,374.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
375,0.0517578125,0.9052734375,0.01611328125,375.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
376,0.0947265625,0.7216796875,0.44677734375,376.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
377,0.5517578125,0.7216796875,0.44677734375,377.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
378,0.0947265625,0.4052734375,0.44677734375,378.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
379,0.0947265625,0.7216796875,0.26611328125,379.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
380,0.0947265625,0.4052734375,0.26611328125,380.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
381,0.5517578125,0.7216796875,0.26611328125,381.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
382,0.5517578125,0.4052734375,0.44677734375,382.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
383,0.5517578125,0.4052734375,0.26611328125,383.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
384,0.0634765625,0.1904296875,0.02490234375,384.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
385,0.4580078125,0.1904296875,0.02490234375,385.0,9878.0,11222.0,149.0,358.0,193.0,207.0,148.0
386,0.0634765625,0.6240234375,0.02490234375,386.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
387,0.0634765625,0.1904296875,0.12548828125,387.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
388,0.0634765625,0.6240234375,0.12548828125,388.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
389,0.4580078125,0.1904296875,0.12548828125,389.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
390,0.4580078125,0.6240234375,0.02490234375,390.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
391,0.4580078125,0.6240234375,0.12548828125,391.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
392,0.5634765625,0.6904296875,0.27490234375,392.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
393,0.9580078125,0.6904296875,0.27490234375,393.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
394,0.5634765625,0.1240234375,0.27490234375,394.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
395,0.5634765625,0.6904296875,0.37548828125,395.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
396,0.5634765625,0.1240234375,0.37548828125,396.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
397,0.9580078125,0.6904296875,0.37548828125,397.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
398,0.9580078125,0.1240234375,0.27490234375,398.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
399,0.9580078125,0.1240234375,0.37548828125,399.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
400,0.2197265625,0.0966796875,0.25927734375,400.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
401,0.6767578125,0.0966796875,0.25927734375,401.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
402,0.2197265625,0.2802734375,0.25927734375,402.0,9412.0,11688.0,117.0,372.0,187.0,204.0,175.0
403,0.2197265625,0.0966796875,0.45361328125,403.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
404,0.2197265625,0.2802734375,0.45361328125,404.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
405,0.6767578125,0.0966796875,0.45361328125,405.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
406,0.6767578125,0.2802734375,0.25927734375,406.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
407,0.6767578125,0.2802734375,0.45361328125,407.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
408,0.7197265625,0.5966796875,0.00927734375,408.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
409,0.1767578125,0.5966796875,0.00927734375,409.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
410,0.7197265625,0.7802734375,0.00927734375,410.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
411,0.7197265625,0.5966796875,0.20361328125,411.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
412,0.7197265625,0.7802734375,0.20361328125,412.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
413,0.1767578125,0.5966796875,0.20361328125,413.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
414,0.1767578125,0.7802734375,0.00927734375,414.0,10733.0,10367.0,121.0,298.0,167.0,252.0,217.0
415,0.1767578125,0.7802734375,0.20361328125,415.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
416,0.9697265625,0.3466796875,0.38427734375,416.0,10260.0,10840.0,115.0,344.0,172.0,235.0,189.0
417,0.9267578125,0.3466796875,0.38427734375,417.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
418,0.9697265625,0.5302734375,0.38427734375,418.0,9431.0,11669.0,125.0,353.0,200.0,203.0,174.0
419,0.9697265625,0.3466796875,0.07861328125,419.0,9668.0,11432.0,106.0,335.0,211.0,224.0,179.0
420,0.9697265625,0.5302734375,0.07861328125,420.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
421,0.9267578125,0.3466796875,0.07861328125,421.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
422,0.9267578125,0.5302734375,0.38427734375,422.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
423,0.9267578125,0.5302734375,0.07861328125,423.0,9878.0,11222.0,149.0,358.0,193.0,207.0,148.0
424,0.4697265625,0.8466796875,0.13427734375,424.0,10778.0,10322.0,135.0,292.0,175.0,262.0,191.0
425,0.4267578125,0.8466796875,0.13427734375,425.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
426,0.4697265625,0.0302734375,0.13427734375,426.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
427,0.4697265625,0.8466796875,0.32861328125,427.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
428,0.4697265625,0.0302734375,0.32861328125,428.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
429,0.4267578125,0.8466796875,0.32861328125,429.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
430,0.4267578125,0.0302734375,0.13427734375,430.0,9231.0,11869.0,86.0,348.0,219.0,231.0,171.0
431,0.4267578125,0.0302734375,0.32861328125,431.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
432,0.3447265625,0.4716796875,0.07177734375,432.0,11220.0,9880.0,152.0,294.0,165.0,247.0,197.0
433,0.3017578125,0.4716796875,0.07177734375,433.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
434,0.3447265625,0.1552734375,0.07177734375,434.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
435,0.3447265625,0.4716796875,0.39111328125,435.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
436,0.3447265625,0.1552734375,0.39111328125,436.0,9431.0,11669.0,129.0,356.0,156.0,259.0,155.0
437,0.3017578125,0.4716796875,0.39111328125,437.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
438,0.3017578125,0.1552734375,0.07177734375,438.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
439,0.3017578125,0.1552734375,0.39111328125,439.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
440,0.8447265625,0.9716796875,0.32177734375,440.0,9736.0,11364.0,130.0,331.0,227.0,216.0,151.0
441,0.8017578125,0.9716796875,0.32177734375,441.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
442,0.8447265625,0.6552734375,0.32177734375,442.0,9990.0,11110.0,110.0,318.0,188.0,236.0,203.0
443,0.8447265625,0.9716796875,0.14111328125,443.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
444,0.8447265625,0.6552734375,0.14111328125,444.0,9412.0,11688.0,139.0,348.0,202.0,203.0,163.0
445,0.8017578125,0.9716796875,0.14111328125,445.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
446,0.8017578125,0.6552734375,0.32177734375,446.0,10973.0,10127.0,139.0,304.0,177.0,247.0,188.0
447,0.8017578125,0.6552734375,0.14111328125,447.0,9878.0,11222.0,149.0,358.0,193.0,207.0,148.0
448,0.5947265625,0.2216796875,0.19677734375,448.0,9431.0,11669.0,125.0,353.0,200.0,203.0,174.0
449,0.0517578125,0.2216796875,0.19677734375,449.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
450,0.5947265625,0.9052734375,0.19677734375,450.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
451,0.5947265625,0.2216796875,0.01611328125,451.0,9267.0,11833.0,143.0,345.0,196.0,185.0,186.0
452,0.5947265625,0.9052734375,0.01611328125,452.0,9878.0,11222.0,149.0,358.0,193.0,207.0,148.0
453,0.0517578125,0.2216796875,0.01611328125,453.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
454,0.0517578125,0.9052734375,0.19677734375,454.0,10916.0,10184.0,134.0,292.0,193.0,223.0,213.0
455,0.0517578125,0.9052734375,0.01611328125,455.0,11798.0,9302.0,154.0,258.0,186.0,266.0,191.0
456,0.0947265625,0.7216796875,0.44677734375,456.0,11683.0,9417.0,155.0,275.0,180.0,235.0,210.0
457,0.5517578125,0.7216796875,0.44677734375,457.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
458,0.0947265625,0.4052734375,0.44677734375,458.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
459,0.0947265625,0.7216796875,0.26611328125,459.0,9431.0,11669.0,125.0,353.0,200.0,203.0,174.0
460,0.0947265625,0.4052734375,0.26611328125,460.0,9668.0,11432.0,106.0,335.0,211.0,224.0,179.0
461,0.5517578125,0.7216796875,0.26611328125,461.0,10897.0,10203.0,152.0,283.0,204.0,223.0,193.0
462,0.5517578125,0.4052734375,0.44677734375,462.0,10457.0,10643.0,145.0,336.0,187.0,204.0,183.0
463,0.5517578125,0.4052734375,0.26611328125,463.0,10729.0,10371.0,130.0,315.0,184.0,238.0,188.0
464,0.0634765625,0.1904296875,0.02490234375,464.0,10260.0,10840.0,115.0,344.0,172.0,235.0,189.0
465,0.4580078125,0.1904296875,0.02490234375,465.0,10708.0,10392.0,141.0,337.0,226.0,191.0,160.0
466,0.0634765625,0.6240234375,0.02490234375,466.0,9734.0,11366.0,134.0,363.0,196.0,204.0,158.0
467,0.0634765625,0.1904296875,0.12548828125,467.0,9198.0,11902.0,104.0,368.0,200.0,198.0,185.0
